chr1	713696	715319
chr1	761972	763164
chr1	856362	856634
chr1	893726	896901
chr1	933784	937669
chr1	948174	950025
chr1	954449	956881
chr1	1050323	1052814
chr1	1141398	1142256
chr1	1166037	1168374
chr1	1207789	1210535
chr1	1238516	1245441
chr1	1258990	1261196
chr1	1282931	1285539
chr1	1309449	1311707
chr1	1333583	1336012
chr1	1341548	1343950
chr1	1354903	1356873
chr1	1360872	1363888
chr1	1370465	1372694
chr1	1406057	1407682
chr1	1446419	1448012
chr1	1474369	1476635
chr1	1508871	1511172
chr1	1534379	1536660
chr1	1549045	1552563
chr1	1623748	1624881
chr1	1655422	1656494
chr1	1677038	1678134
chr1	1708773	1711691
chr1	1820221	1824079
chr1	1850147	1851454
chr1	1934804	1935737
chr1	1950179	1953826
chr1	2004488	2007767
chr1	2125417	2127024
chr1	2135734	2137358
chr1	2143560	2145633
chr1	2158176	2166694
chr1	2322204	2324422
chr1	2343275	2345197
chr1	2398327	2400487
chr1	2456183	2458560
chr1	2458872	2462347
chr1	2487161	2488821
chr1	2516476	2519547
chr1	3539808	3542696
chr1	3565504	3566978
chr1	3662555	3664444
chr1	3688378	3690028
chr1	3711635	3713819
chr1	3772560	3775905
chr1	3815769	3818339
chr1	4000987	4001244
chr1	4713732	4719517
chr1	6050746	6055082
chr1	6093759	6095341
chr1	6237773	6240853
chr1	6258300	6260522
chr1	6265704	6266691
chr1	6294442	6296717
chr1	6305199	6306369
chr1	6319817	6321854
chr1	6418121	6419315
chr1	6445052	6446275
chr1	6451573	6454641
chr1	6545120	6546267
chr1	6549937	6551428
chr1	6554861	6558499
chr1	6613258	6615060
chr1	6639363	6641177
chr1	6659572	6664539
chr1	6672157	6676005
chr1	6684681	6686485
chr1	6760614	6762234
chr1	6843579	6846830
chr1	7830574	7832619
chr1	7842973	7845470
chr1	8002063	8002717
chr1	8020730	8022791
chr1	8084836	8087340
chr1	8377724	8379136
chr1	8480607	8484770
chr1	8874882	8878863
chr1	8936331	8939838
chr1	9294153	9296023
chr1	9352258	9355679
chr1	9488360	9489731
chr1	9598983	9601279
chr1	9648240	9650324
chr1	9711165	9715192
chr1	9747302	9748472
chr1	9748690	9751071
chr1	9880248	9884952
chr1	9969041	9971573
chr1	10002342	10004297
chr1	10092232	10095250
chr1	10269595	10272842
chr1	10458152	10460513
chr1	10490040	10491759
chr1	10510163	10511771
chr1	10531663	10533474
chr1	10534472	10536204
chr1	11071731	11073934
chr1	11118729	11121602
chr1	11158810	11160445
chr1	11321460	11323619
chr1	11332634	11334811
chr1	11538590	11541788
chr1	11713685	11716216
chr1	11723978	11725289
chr1	11740097	11742140
chr1	11750408	11752642
chr1	11795860	11797190
chr1	11862017	11864142
chr1	11864647	11867440
chr1	11907843	11908138
chr1	11985823	11987233
chr1	11993968	11995563
chr1	12039577	12041452
chr1	12078757	12080555
chr1	12289703	12291720
chr1	12674107	12680291
chr1	13839188	13840536
chr1	13909914	13913165
chr1	14026052	14028214
chr1	14074936	14078925
chr1	14924209	14929419
chr1	15250090	15252329
chr1	15478826	15481617
chr1	15735574	15739840
chr1	15849597	15852380
chr1	15852581	15854277
chr1	15910790	15912052
chr1	15943189	15945784
chr1	16010123	16012818
chr1	16084633	16086227
chr1	16173188	16177340
chr1	16301391	16302887
chr1	16399130	16400557
chr1	16562796	16564243
chr1	16676681	16679734
chr1	16693244	16695171
chr1	16766673	16768382
chr1	16938515	16940776
chr1	16969465	16971715
chr1	17199196	17199814
chr1	17215101	17216570
chr1	17336816	17339206
chr1	17379209	17381281
chr1	17443865	17446708
chr1	17763281	17767009
chr1	17865555	17868142
chr1	18433550	18437937
chr1	19227711	19229995
chr1	19280253	19284072
chr1	19535199	19538018
chr1	19576977	19579467
chr1	19637130	19639900
chr1	19807099	19814432
chr1	19922620	19924746
chr1	19969720	19973073
chr1	19990972	19992360
chr1	20208690	20210974
chr1	20512255	20513627
chr1	20808405	20814090
chr1	20833392	20835225
chr1	20878148	20881416
chr1	20959517	20961854
chr1	20986782	20988996
chr1	21043655	21044900
chr1	21056472	21057273
chr1	21057621	21059885
chr1	21111535	21114800
chr1	21500081	21504122
chr1	21615960	21617284
chr1	21670303	21673546
chr1	21765838	21767848
chr1	21835305	21836734
chr1	21976831	21978988
chr1	21994263	21996477
chr1	22107840	22111433
chr1	22263021	22264456
chr1	22350617	22353104
chr1	22378684	22380941
chr1	22467933	22470628
chr1	22777736	22779658
chr1	23036179	23039665
chr1	23345198	23347916
chr1	23493280	23496223
chr1	23668823	23671941
chr1	23693530	23696801
chr1	23750562	23751634
chr1	23809561	23811464
chr1	23857002	23858290
